2018-08-17 16:18:49,814 - log\train.log - INFO - model_type     :	idcnn
2018-08-17 16:18:49,814 - log\train.log - INFO - num_chars      :	2677
2018-08-17 16:18:49,814 - log\train.log - INFO - char_dim       :	100
2018-08-17 16:18:49,814 - log\train.log - INFO - num_tags       :	51
2018-08-17 16:18:49,815 - log\train.log - INFO - seg_dim        :	20
2018-08-17 16:18:49,815 - log\train.log - INFO - lstm_dim       :	100
2018-08-17 16:18:49,815 - log\train.log - INFO - batch_size     :	60
2018-08-17 16:18:49,816 - log\train.log - INFO - emb_file       :	e:\objectTest\NERuselocal\data\vec.txt
2018-08-17 16:18:49,816 - log\train.log - INFO - clip           :	5
2018-08-17 16:18:49,816 - log\train.log - INFO - dropout_keep   :	0.5
2018-08-17 16:18:49,816 - log\train.log - INFO - optimizer      :	adam
2018-08-17 16:18:49,816 - log\train.log - INFO - lr             :	0.001
2018-08-17 16:18:49,817 - log\train.log - INFO - tag_schema     :	iobes
2018-08-17 16:18:49,817 - log\train.log - INFO - pre_emb        :	True
2018-08-17 16:18:49,817 - log\train.log - INFO - zeros          :	True
2018-08-17 16:18:49,817 - log\train.log - INFO - lower          :	False
2018-08-17 16:19:01,146 - log\train.log - INFO - Created model with fresh parameters.
2018-08-17 16:19:07,264 - log\train.log - INFO - Load pre-trained embedding.
2018-08-17 16:19:07,264 - log\train.log - INFO - start training
2018-08-21 00:56:07,237 - log\train.log - INFO - iteration:124 step:1399/1687, NER loss: 0.728501
2018-08-21 00:56:14,297 - log\train.log - INFO - iteration:124 step:1499/1687, NER loss: 1.072425
2018-08-21 00:56:20,397 - log\train.log - INFO - iteration:124 step:1599/1687, NER loss: 0.893761
2018-08-21 00:56:27,129 - log\train.log - INFO - iteration:125 step:12/1687, NER loss: 1.005671
2018-08-21 00:56:32,728 - log\train.log - INFO - iteration:125 step:112/1687, NER loss: 0.627110
2018-08-21 00:56:39,779 - log\train.log - INFO - iteration:125 step:212/1687, NER loss: 1.114647
2018-08-21 00:56:45,429 - log\train.log - INFO - iteration:125 step:312/1687, NER loss: 0.621632
2018-08-21 00:56:51,519 - log\train.log - INFO - iteration:125 step:412/1687, NER loss: 0.792059
2018-08-21 00:56:57,649 - log\train.log - INFO - iteration:125 step:512/1687, NER loss: 0.791545
2018-08-21 00:57:03,609 - log\train.log - INFO - iteration:125 step:612/1687, NER loss: 0.766106
2018-08-21 00:57:10,109 - log\train.log - INFO - iteration:125 step:712/1687, NER loss: 0.964298
2018-08-21 00:57:16,668 - log\train.log - INFO - iteration:125 step:812/1687, NER loss: 0.841053
2018-08-21 00:57:22,009 - log\train.log - INFO - iteration:125 step:912/1687, NER loss: 0.538626
2018-08-21 00:57:29,229 - log\train.log - INFO - iteration:125 step:1012/1687, NER loss: 1.108839
2018-08-21 00:57:35,549 - log\train.log - INFO - iteration:125 step:1112/1687, NER loss: 0.876902
2018-08-21 00:57:41,899 - log\train.log - INFO - iteration:125 step:1212/1687, NER loss: 0.920116
2018-08-21 00:57:48,419 - log\train.log - INFO - iteration:125 step:1312/1687, NER loss: 1.000446
2018-08-21 00:57:55,980 - log\train.log - INFO - iteration:125 step:1412/1687, NER loss: 1.182358
2018-08-21 00:58:01,469 - log\train.log - INFO - iteration:125 step:1512/1687, NER loss: 0.688848
2018-08-21 00:58:07,809 - log\train.log - INFO - iteration:125 step:1612/1687, NER loss: 0.851171
2018-08-21 00:58:13,087 - log\train.log - INFO - iteration:126 step:25/1687, NER loss: 0.570153
2018-08-21 00:58:19,589 - log\train.log - INFO - iteration:126 step:125/1687, NER loss: 0.884733
2018-08-21 00:58:25,539 - log\train.log - INFO - iteration:126 step:225/1687, NER loss: 0.648905
2018-08-21 00:58:31,390 - log\train.log - INFO - iteration:126 step:325/1687, NER loss: 0.726382
2018-08-21 00:58:38,129 - log\train.log - INFO - iteration:126 step:425/1687, NER loss: 1.115744
2018-08-21 00:58:44,606 - log\train.log - INFO - iteration:126 step:525/1687, NER loss: 0.852856
2018-08-21 00:58:50,759 - log\train.log - INFO - iteration:126 step:625/1687, NER loss: 0.862239
2018-08-21 00:58:56,370 - log\train.log - INFO - iteration:126 step:725/1687, NER loss: 0.686357
2018-08-21 00:59:02,199 - log\train.log - INFO - iteration:126 step:825/1687, NER loss: 0.799916
2018-08-21 00:59:08,350 - log\train.log - INFO - iteration:126 step:925/1687, NER loss: 0.884283
2018-08-21 00:59:14,370 - log\train.log - INFO - iteration:126 step:1025/1687, NER loss: 0.769371
2018-08-21 00:59:21,050 - log\train.log - INFO - iteration:126 step:1125/1687, NER loss: 0.951456
2018-08-21 00:59:27,890 - log\train.log - INFO - iteration:126 step:1225/1687, NER loss: 1.056841
2018-08-21 00:59:33,539 - log\train.log - INFO - iteration:126 step:1325/1687, NER loss: 0.615415
2018-08-21 00:59:40,380 - log\train.log - INFO - iteration:126 step:1425/1687, NER loss: 0.936088
2018-08-21 00:59:46,690 - log\train.log - INFO - iteration:126 step:1525/1687, NER loss: 0.840296
2018-08-21 00:59:53,269 - log\train.log - INFO - iteration:126 step:1625/1687, NER loss: 0.901562
2018-08-21 00:59:59,330 - log\train.log - INFO - iteration:127 step:38/1687, NER loss: 0.824936
2018-08-21 01:00:05,560 - log\train.log - INFO - iteration:127 step:138/1687, NER loss: 0.753039
2018-08-21 01:00:11,730 - log\train.log - INFO - iteration:127 step:238/1687, NER loss: 0.823636
2018-08-21 01:00:18,569 - log\train.log - INFO - iteration:127 step:338/1687, NER loss: 1.087243
2018-08-21 01:00:25,949 - log\train.log - INFO - iteration:127 step:438/1687, NER loss: 1.163942
2018-08-21 01:00:31,760 - log\train.log - INFO - iteration:127 step:538/1687, NER loss: 0.722441
2018-08-21 01:00:37,720 - log\train.log - INFO - iteration:127 step:638/1687, NER loss: 0.763472
2018-08-21 01:00:43,340 - log\train.log - INFO - iteration:127 step:738/1687, NER loss: 0.768623
2018-08-21 01:00:50,009 - log\train.log - INFO - iteration:127 step:838/1687, NER loss: 0.980877
2018-08-21 01:00:56,200 - log\train.log - INFO - iteration:127 step:938/1687, NER loss: 0.800289
2018-08-21 01:01:01,270 - log\train.log - INFO - iteration:127 step:1038/1687, NER loss: 0.515823
2018-08-21 01:01:06,880 - log\train.log - INFO - iteration:127 step:1138/1687, NER loss: 0.574289
2018-08-21 01:01:12,689 - log\train.log - INFO - iteration:127 step:1238/1687, NER loss: 0.733547
2018-08-21 01:01:21,110 - log\train.log - INFO - iteration:127 step:1338/1687, NER loss: 1.430230
2018-08-21 01:01:26,680 - log\train.log - INFO - iteration:127 step:1438/1687, NER loss: 0.662940
2018-08-21 01:01:32,560 - log\train.log - INFO - iteration:127 step:1538/1687, NER loss: 0.748760
2018-08-21 01:01:38,720 - log\train.log - INFO - iteration:127 step:1638/1687, NER loss: 0.807861
2018-08-21 01:01:45,279 - log\train.log - INFO - iteration:128 step:51/1687, NER loss: 0.987671
2018-08-21 01:01:51,120 - log\train.log - INFO - iteration:128 step:151/1687, NER loss: 0.703288
2018-08-21 01:01:57,650 - log\train.log - INFO - iteration:128 step:251/1687, NER loss: 0.923005
2018-08-21 01:02:03,580 - log\train.log - INFO - iteration:128 step:351/1687, NER loss: 0.788464
2018-08-21 01:02:09,800 - log\train.log - INFO - iteration:128 step:451/1687, NER loss: 0.765090
2018-08-21 01:02:15,600 - log\train.log - INFO - iteration:128 step:551/1687, NER loss: 0.638861
2018-08-21 01:02:22,821 - log\train.log - INFO - iteration:128 step:651/1687, NER loss: 1.201582
2018-08-21 01:02:29,190 - log\train.log - INFO - iteration:128 step:751/1687, NER loss: 0.884702
2018-08-21 01:02:34,920 - log\train.log - INFO - iteration:128 step:851/1687, NER loss: 0.697266
2018-08-21 01:02:40,680 - log\train.log - INFO - iteration:128 step:951/1687, NER loss: 0.745650
2018-08-21 01:02:47,410 - log\train.log - INFO - iteration:128 step:1051/1687, NER loss: 1.011947
2018-08-21 01:02:54,700 - log\train.log - INFO - iteration:128 step:1151/1687, NER loss: 1.074451
2018-08-21 01:03:00,550 - log\train.log - INFO - iteration:128 step:1251/1687, NER loss: 0.677887
2018-08-21 01:03:06,530 - log\train.log - INFO - iteration:128 step:1351/1687, NER loss: 0.784338
2018-08-21 01:03:12,111 - log\train.log - INFO - iteration:128 step:1451/1687, NER loss: 0.709242
2018-08-21 01:03:18,930 - log\train.log - INFO - iteration:128 step:1551/1687, NER loss: 1.006315
2018-08-21 01:03:25,440 - log\train.log - INFO - iteration:128 step:1651/1687, NER loss: 0.892536
2018-08-21 01:03:31,880 - log\train.log - INFO - iteration:129 step:64/1687, NER loss: 0.818520
2018-08-21 01:03:36,760 - log\train.log - INFO - iteration:129 step:164/1687, NER loss: 0.483435
2018-08-21 01:03:42,921 - log\train.log - INFO - iteration:129 step:264/1687, NER loss: 0.755043
2018-08-21 01:03:48,750 - log\train.log - INFO - iteration:129 step:364/1687, NER loss: 0.724395
2018-08-21 01:03:55,081 - log\train.log - INFO - iteration:129 step:464/1687, NER loss: 0.792331
2018-08-21 01:04:02,641 - log\train.log - INFO - iteration:129 step:564/1687, NER loss: 1.278253
2018-08-21 01:04:09,621 - log\train.log - INFO - iteration:129 step:664/1687, NER loss: 0.969782
2018-08-21 01:04:16,121 - log\train.log - INFO - iteration:129 step:764/1687, NER loss: 1.011072
2018-08-21 01:04:22,161 - log\train.log - INFO - iteration:129 step:864/1687, NER loss: 0.754531
2018-08-21 01:04:27,821 - log\train.log - INFO - iteration:129 step:964/1687, NER loss: 0.693647
2018-08-21 01:04:33,691 - log\train.log - INFO - iteration:129 step:1064/1687, NER loss: 0.634094
2018-08-21 01:04:39,431 - log\train.log - INFO - iteration:129 step:1164/1687, NER loss: 0.733362
2018-08-21 01:04:45,781 - log\train.log - INFO - iteration:129 step:1264/1687, NER loss: 0.836831
2018-08-21 01:04:51,641 - log\train.log - INFO - iteration:129 step:1364/1687, NER loss: 0.712780
2018-08-21 01:04:58,171 - log\train.log - INFO - iteration:129 step:1464/1687, NER loss: 0.986834
2018-08-21 01:05:04,172 - log\train.log - INFO - iteration:129 step:1564/1687, NER loss: 0.842209
2018-08-21 01:05:10,941 - log\train.log - INFO - iteration:129 step:1664/1687, NER loss: 1.005409
2018-08-21 01:05:13,211 - log\train.log - INFO - model saved
2018-08-21 01:05:18,951 - log\train.log - INFO - iteration:130 step:77/1687, NER loss: 1.058135
2018-08-21 01:05:25,201 - log\train.log - INFO - iteration:130 step:177/1687, NER loss: 0.894977
2018-08-21 01:05:31,462 - log\train.log - INFO - iteration:130 step:277/1687, NER loss: 0.831032
2018-08-21 01:05:37,241 - log\train.log - INFO - iteration:130 step:377/1687, NER loss: 0.660041
2018-08-21 01:05:43,322 - log\train.log - INFO - iteration:130 step:477/1687, NER loss: 0.786686
2018-08-21 01:05:49,132 - log\train.log - INFO - iteration:130 step:577/1687, NER loss: 0.691272
2018-08-21 01:05:55,642 - log\train.log - INFO - iteration:130 step:677/1687, NER loss: 0.970787
2018-08-21 01:06:02,391 - log\train.log - INFO - iteration:130 step:777/1687, NER loss: 1.041239
2018-08-21 01:06:08,432 - log\train.log - INFO - iteration:130 step:877/1687, NER loss: 0.734174
2018-08-21 01:06:14,247 - log\train.log - INFO - iteration:130 step:977/1687, NER loss: 0.635867
2018-08-21 01:06:21,152 - log\train.log - INFO - iteration:130 step:1077/1687, NER loss: 0.972009
2018-08-21 01:06:26,492 - log\train.log - INFO - iteration:130 step:1177/1687, NER loss: 0.560213
2018-08-21 01:06:32,432 - log\train.log - INFO - iteration:130 step:1277/1687, NER loss: 0.661045
2018-08-21 01:06:38,642 - log\train.log - INFO - iteration:130 step:1377/1687, NER loss: 0.863989
2018-08-21 01:06:45,102 - log\train.log - INFO - iteration:130 step:1477/1687, NER loss: 0.926061
2018-08-21 01:06:52,542 - log\train.log - INFO - iteration:130 step:1577/1687, NER loss: 1.209961
2018-08-21 01:06:58,362 - log\train.log - INFO - iteration:130 step:1677/1687, NER loss: 0.707514
2018-08-21 01:07:05,362 - log\train.log - INFO - iteration:131 step:90/1687, NER loss: 1.039128
2018-08-21 01:07:10,892 - log\train.log - INFO - iteration:131 step:190/1687, NER loss: 0.614875
2018-08-21 01:07:17,172 - log\train.log - INFO - iteration:131 step:290/1687, NER loss: 0.908670
2018-08-21 01:07:23,773 - log\train.log - INFO - iteration:131 step:390/1687, NER loss: 0.954693
2018-08-21 01:07:29,453 - log\train.log - INFO - iteration:131 step:490/1687, NER loss: 0.665798
2018-08-21 01:07:36,363 - log\train.log - INFO - iteration:131 step:590/1687, NER loss: 0.967441
2018-08-21 01:07:42,423 - log\train.log - INFO - iteration:131 step:690/1687, NER loss: 0.849458
2018-08-21 01:07:49,073 - log\train.log - INFO - iteration:131 step:790/1687, NER loss: 1.011275
2018-08-21 01:07:55,083 - log\train.log - INFO - iteration:131 step:890/1687, NER loss: 0.761649
2018-08-21 01:08:01,313 - log\train.log - INFO - iteration:131 step:990/1687, NER loss: 0.812842
2018-08-21 01:08:06,983 - log\train.log - INFO - iteration:131 step:1090/1687, NER loss: 0.692870
2018-08-21 01:08:12,513 - log\train.log - INFO - iteration:131 step:1190/1687, NER loss: 0.617493
2018-08-21 01:08:18,551 - log\train.log - INFO - iteration:131 step:1290/1687, NER loss: 0.788799
2018-08-21 01:08:25,341 - log\train.log - INFO - iteration:131 step:1390/1687, NER loss: 0.916529
2018-08-21 01:08:30,801 - log\train.log - INFO - iteration:131 step:1490/1687, NER loss: 0.648265
2018-08-21 01:08:37,411 - log\train.log - INFO - iteration:131 step:1590/1687, NER loss: 1.058839
2018-08-21 01:08:43,961 - log\train.log - INFO - iteration:132 step:3/1687, NER loss: 1.031898
2018-08-21 01:08:50,701 - log\train.log - INFO - iteration:132 step:103/1687, NER loss: 0.937360
2018-08-21 01:08:57,511 - log\train.log - INFO - iteration:132 step:203/1687, NER loss: 1.070349
2018-08-21 01:09:03,441 - log\train.log - INFO - iteration:132 step:303/1687, NER loss: 0.754104
2018-08-21 01:09:09,561 - log\train.log - INFO - iteration:132 step:403/1687, NER loss: 0.817900
2018-08-21 01:09:16,501 - log\train.log - INFO - iteration:132 step:503/1687, NER loss: 1.074991
2018-08-21 01:09:21,741 - log\train.log - INFO - iteration:132 step:603/1687, NER loss: 0.565355
2018-08-21 01:09:26,871 - log\train.log - INFO - iteration:132 step:703/1687, NER loss: 0.497822
2018-08-21 01:09:33,162 - log\train.log - INFO - iteration:132 step:803/1687, NER loss: 0.847939
2018-08-21 01:09:38,871 - log\train.log - INFO - iteration:132 step:903/1687, NER loss: 0.663764
2018-08-21 01:09:45,641 - log\train.log - INFO - iteration:132 step:1003/1687, NER loss: 0.830675
2018-08-21 01:09:53,191 - log\train.log - INFO - iteration:132 step:1103/1687, NER loss: 1.184268
2018-08-21 01:09:59,252 - log\train.log - INFO - iteration:132 step:1203/1687, NER loss: 0.762324
2018-08-21 01:10:05,492 - log\train.log - INFO - iteration:132 step:1303/1687, NER loss: 0.851005
2018-08-21 01:10:11,722 - log\train.log - INFO - iteration:132 step:1403/1687, NER loss: 0.914613
2018-08-21 01:10:17,592 - log\train.log - INFO - iteration:132 step:1503/1687, NER loss: 0.690162
2018-08-21 01:10:22,791 - log\train.log - INFO - iteration:132 step:1603/1687, NER loss: 0.485918
2018-08-21 01:10:30,462 - log\train.log - INFO - iteration:133 step:16/1687, NER loss: 1.298778
2018-08-21 01:10:38,062 - log\train.log - INFO - iteration:133 step:116/1687, NER loss: 1.312251
2018-08-21 01:10:45,962 - log\train.log - INFO - iteration:133 step:216/1687, NER loss: 1.287144
2018-08-21 01:10:51,632 - log\train.log - INFO - iteration:133 step:316/1687, NER loss: 0.630381
2018-08-21 01:10:57,752 - log\train.log - INFO - iteration:133 step:416/1687, NER loss: 0.826199
2018-08-21 01:11:03,603 - log\train.log - INFO - iteration:133 step:516/1687, NER loss: 0.678253
2018-08-21 01:11:10,142 - log\train.log - INFO - iteration:133 step:616/1687, NER loss: 0.966376
2018-08-21 01:11:15,873 - log\train.log - INFO - iteration:133 step:716/1687, NER loss: 0.633660
2018-08-21 01:11:23,476 - log\train.log - INFO - iteration:133 step:816/1687, NER loss: 1.100033
2018-08-21 01:11:29,912 - log\train.log - INFO - iteration:133 step:916/1687, NER loss: 0.976067
2018-08-21 01:11:35,272 - log\train.log - INFO - iteration:133 step:1016/1687, NER loss: 0.609245
2018-08-21 01:11:41,012 - log\train.log - INFO - iteration:133 step:1116/1687, NER loss: 0.713979
2018-08-21 01:11:46,592 - log\train.log - INFO - iteration:133 step:1216/1687, NER loss: 0.699744
2018-08-21 01:11:51,832 - log\train.log - INFO - iteration:133 step:1316/1687, NER loss: 0.519670
2018-08-21 01:11:57,473 - log\train.log - INFO - iteration:133 step:1416/1687, NER loss: 0.662729
2018-08-21 01:12:03,823 - log\train.log - INFO - iteration:133 step:1516/1687, NER loss: 0.865620
2018-08-21 01:12:10,063 - log\train.log - INFO - iteration:133 step:1616/1687, NER loss: 0.795228
2018-08-21 01:12:15,713 - log\train.log - INFO - iteration:134 step:29/1687, NER loss: 0.721042
2018-08-21 01:12:22,153 - log\train.log - INFO - iteration:134 step:129/1687, NER loss: 0.806899
2018-08-21 01:12:28,406 - log\train.log - INFO - iteration:134 step:229/1687, NER loss: 0.866121
2018-08-21 01:12:34,806 - log\train.log - INFO - iteration:134 step:329/1687, NER loss: 0.966467
2018-08-21 01:12:40,766 - log\train.log - INFO - iteration:134 step:429/1687, NER loss: 0.812723
2018-08-21 01:12:46,736 - log\train.log - INFO - iteration:134 step:529/1687, NER loss: 0.750962
2018-08-21 01:12:53,306 - log\train.log - INFO - iteration:134 step:629/1687, NER loss: 0.884363
2018-08-21 01:12:59,706 - log\train.log - INFO - iteration:134 step:729/1687, NER loss: 0.912591
2018-08-21 01:13:05,246 - log\train.log - INFO - iteration:134 step:829/1687, NER loss: 0.695989
2018-08-21 01:13:11,625 - log\train.log - INFO - iteration:134 step:929/1687, NER loss: 0.821271
2018-08-21 01:13:17,412 - log\train.log - INFO - iteration:134 step:1029/1687, NER loss: 0.702005
2018-08-21 01:13:24,026 - log\train.log - INFO - iteration:134 step:1129/1687, NER loss: 0.970172
2018-08-21 01:13:29,445 - log\train.log - INFO - iteration:134 step:1229/1687, NER loss: 0.550279
2018-08-21 01:13:35,736 - log\train.log - INFO - iteration:134 step:1329/1687, NER loss: 0.884220
2018-08-21 01:13:41,806 - log\train.log - INFO - iteration:134 step:1429/1687, NER loss: 0.828906
2018-08-21 01:13:48,186 - log\train.log - INFO - iteration:134 step:1529/1687, NER loss: 0.886121
2018-08-21 01:13:55,976 - log\train.log - INFO - iteration:134 step:1629/1687, NER loss: 1.194977
2018-08-21 01:14:01,946 - log\train.log - INFO - iteration:135 step:42/1687, NER loss: 0.711489
2018-08-21 01:14:07,876 - log\train.log - INFO - iteration:135 step:142/1687, NER loss: 0.700850
2018-08-21 01:14:13,521 - log\train.log - INFO - iteration:135 step:242/1687, NER loss: 0.690877
2018-08-21 01:14:19,651 - log\train.log - INFO - iteration:135 step:342/1687, NER loss: 0.806359
2018-08-21 01:14:25,671 - log\train.log - INFO - iteration:135 step:442/1687, NER loss: 0.691683
2018-08-21 01:14:32,101 - log\train.log - INFO - iteration:135 step:542/1687, NER loss: 0.892981
2018-08-21 01:14:39,131 - log\train.log - INFO - iteration:135 step:642/1687, NER loss: 0.965580
2018-08-21 01:14:45,231 - log\train.log - INFO - iteration:135 step:742/1687, NER loss: 0.770435
2018-08-21 01:14:51,421 - log\train.log - INFO - iteration:135 step:842/1687, NER loss: 0.762527
2018-08-21 01:14:57,461 - log\train.log - INFO - iteration:135 step:942/1687, NER loss: 0.754207
2018-08-21 01:15:03,561 - log\train.log - INFO - iteration:135 step:1042/1687, NER loss: 0.855437
2018-08-21 01:15:09,591 - log\train.log - INFO - iteration:135 step:1142/1687, NER loss: 0.802952
2018-08-21 01:15:15,601 - log\train.log - INFO - iteration:135 step:1242/1687, NER loss: 0.730700
2018-08-21 01:15:21,531 - log\train.log - INFO - iteration:135 step:1342/1687, NER loss: 0.772566
2018-08-21 01:15:28,921 - log\train.log - INFO - iteration:135 step:1442/1687, NER loss: 1.309536
2018-08-21 01:15:35,212 - log\train.log - INFO - iteration:135 step:1542/1687, NER loss: 1.002648
2018-08-21 01:15:41,492 - log\train.log - INFO - iteration:135 step:1642/1687, NER loss: 0.756413
2018-08-21 01:15:47,882 - log\train.log - INFO - iteration:136 step:55/1687, NER loss: 0.925394
2018-08-21 01:15:53,592 - log\train.log - INFO - iteration:136 step:155/1687, NER loss: 0.685908
2018-08-21 01:15:59,462 - log\train.log - INFO - iteration:136 step:255/1687, NER loss: 0.724949
2018-08-21 01:16:05,642 - log\train.log - INFO - iteration:136 step:355/1687, NER loss: 0.889255
2018-08-21 01:16:11,862 - log\train.log - INFO - iteration:136 step:455/1687, NER loss: 0.872720
2018-08-21 01:16:17,612 - log\train.log - INFO - iteration:136 step:555/1687, NER loss: 0.662368
2018-08-21 01:16:24,364 - log\train.log - INFO - iteration:136 step:655/1687, NER loss: 1.074672
2018-08-21 01:16:30,524 - log\train.log - INFO - iteration:136 step:755/1687, NER loss: 0.809344
2018-08-21 01:16:36,854 - log\train.log - INFO - iteration:136 step:855/1687, NER loss: 0.896787
2018-08-21 01:16:43,874 - log\train.log - INFO - iteration:136 step:955/1687, NER loss: 1.047899
2018-08-21 01:16:50,664 - log\train.log - INFO - iteration:136 step:1055/1687, NER loss: 1.016877
2018-08-21 01:16:57,494 - log\train.log - INFO - iteration:136 step:1155/1687, NER loss: 0.988970
2018-08-21 01:17:04,204 - log\train.log - INFO - iteration:136 step:1255/1687, NER loss: 0.890418
2018-08-21 01:17:11,184 - log\train.log - INFO - iteration:136 step:1355/1687, NER loss: 1.036056
2018-08-21 01:17:16,254 - log\train.log - INFO - iteration:136 step:1455/1687, NER loss: 0.495005
2018-08-21 01:17:21,893 - log\train.log - INFO - iteration:136 step:1555/1687, NER loss: 0.663413
2018-08-21 01:17:28,404 - log\train.log - INFO - iteration:136 step:1655/1687, NER loss: 0.889172
2018-08-21 01:17:30,454 - log\train.log - INFO - model saved
2018-08-21 01:17:34,016 - log\train.log - INFO - iteration:137 step:68/1687, NER loss: 0.523991
2018-08-21 01:17:40,586 - log\train.log - INFO - iteration:137 step:168/1687, NER loss: 0.956138
2018-08-21 01:17:46,766 - log\train.log - INFO - iteration:137 step:268/1687, NER loss: 0.765766
2018-08-21 01:17:52,686 - log\train.log - INFO - iteration:137 step:368/1687, NER loss: 0.752893
2018-08-21 01:17:59,246 - log\train.log - INFO - iteration:137 step:468/1687, NER loss: 0.990973
2018-08-21 01:18:04,956 - log\train.log - INFO - iteration:137 step:568/1687, NER loss: 0.668738
2018-08-21 01:18:11,626 - log\train.log - INFO - iteration:137 step:668/1687, NER loss: 0.894247
2018-08-21 01:18:18,596 - log\train.log - INFO - iteration:137 step:768/1687, NER loss: 1.109625
2018-08-21 01:18:25,046 - log\train.log - INFO - iteration:137 step:868/1687, NER loss: 0.905140
2018-08-21 01:18:31,306 - log\train.log - INFO - iteration:137 step:968/1687, NER loss: 0.883119
2018-08-21 01:18:37,216 - log\train.log - INFO - iteration:137 step:1068/1687, NER loss: 0.755151
2018-08-21 01:18:42,816 - log\train.log - INFO - iteration:137 step:1168/1687, NER loss: 0.678893
2018-08-21 01:18:49,016 - log\train.log - INFO - iteration:137 step:1268/1687, NER loss: 0.939703
2018-08-21 01:18:54,566 - log\train.log - INFO - iteration:137 step:1368/1687, NER loss: 0.625618
2018-08-21 01:19:00,606 - log\train.log - INFO - iteration:137 step:1468/1687, NER loss: 0.835583
2018-08-21 01:19:07,077 - log\train.log - INFO - iteration:137 step:1568/1687, NER loss: 0.916629
2018-08-21 01:19:14,447 - log\train.log - INFO - iteration:137 step:1668/1687, NER loss: 1.058394
2018-08-21 06:59:03,256 - log\train.log - INFO - model_type     :	idcnn
2018-08-21 06:59:03,257 - log\train.log - INFO - num_chars      :	2677
2018-08-21 06:59:03,257 - log\train.log - INFO - char_dim       :	100
2018-08-21 06:59:03,257 - log\train.log - INFO - num_tags       :	51
2018-08-21 06:59:03,257 - log\train.log - INFO - seg_dim        :	20
2018-08-21 06:59:03,257 - log\train.log - INFO - lstm_dim       :	100
2018-08-21 06:59:03,257 - log\train.log - INFO - batch_size     :	60
2018-08-21 06:59:03,257 - log\train.log - INFO - emb_file       :	e:\objectTest\NERuselocal\data\vec.txt
2018-08-21 06:59:03,258 - log\train.log - INFO - clip           :	5
2018-08-21 06:59:03,258 - log\train.log - INFO - dropout_keep   :	0.5
2018-08-21 06:59:03,258 - log\train.log - INFO - optimizer      :	adam
2018-08-21 06:59:03,261 - log\train.log - INFO - lr             :	0.001
2018-08-21 06:59:03,263 - log\train.log - INFO - tag_schema     :	iobes
2018-08-21 06:59:03,264 - log\train.log - INFO - pre_emb        :	True
2018-08-21 06:59:03,265 - log\train.log - INFO - zeros          :	True
2018-08-21 06:59:03,266 - log\train.log - INFO - lower          :	False
2018-08-21 06:59:09,818 - log\train.log - INFO - Reading model parameters from ckpt\ner.ckpt
2018-08-21 06:59:11,085 - log\train.log - INFO - start training
2018-08-21 06:59:29,145 - log\train.log - INFO - iteration:137 step:68/1687, NER loss: 0.578706
2018-08-21 06:59:50,043 - log\train.log - INFO - iteration:137 step:168/1687, NER loss: 0.944860
2018-08-21 07:00:02,625 - log\train.log - INFO - iteration:137 step:268/1687, NER loss: 0.750362
2018-08-21 07:00:14,206 - log\train.log - INFO - iteration:137 step:368/1687, NER loss: 0.934780
2018-08-21 07:00:25,426 - log\train.log - INFO - iteration:137 step:468/1687, NER loss: 0.829518
2018-08-21 07:00:32,347 - log\train.log - INFO - iteration:137 step:568/1687, NER loss: 0.750909
2018-08-21 07:00:44,526 - log\train.log - INFO - iteration:137 step:668/1687, NER loss: 0.638636
2018-08-21 07:00:53,076 - log\train.log - INFO - iteration:137 step:768/1687, NER loss: 0.938072
2018-08-21 07:01:01,914 - log\train.log - INFO - iteration:137 step:868/1687, NER loss: 0.832006
2018-08-21 07:01:10,237 - log\train.log - INFO - iteration:137 step:968/1687, NER loss: 0.925560
2018-08-21 07:01:18,777 - log\train.log - INFO - iteration:137 step:1068/1687, NER loss: 0.746991
2018-08-21 07:01:26,796 - log\train.log - INFO - iteration:137 step:1168/1687, NER loss: 0.899894
2018-08-21 07:01:33,856 - log\train.log - INFO - iteration:137 step:1268/1687, NER loss: 0.845089
2018-08-21 07:01:40,977 - log\train.log - INFO - iteration:137 step:1368/1687, NER loss: 0.828380
2018-08-21 07:01:48,277 - log\train.log - INFO - iteration:137 step:1468/1687, NER loss: 1.133834
2018-08-21 07:01:55,117 - log\train.log - INFO - iteration:137 step:1568/1687, NER loss: 0.846757
2018-08-21 07:02:02,107 - log\train.log - INFO - iteration:137 step:1668/1687, NER loss: 0.786212
2018-08-21 07:02:03,687 - log\train.log - INFO - model saved
2018-08-21 07:02:08,347 - log\train.log - INFO - iteration:138 step:81/1687, NER loss: 0.628863
2018-08-21 07:02:13,787 - log\train.log - INFO - iteration:138 step:181/1687, NER loss: 0.611876
2018-08-21 07:02:19,567 - log\train.log - INFO - iteration:138 step:281/1687, NER loss: 0.748560
2018-08-21 07:02:26,087 - log\train.log - INFO - iteration:138 step:381/1687, NER loss: 0.880751
2018-08-21 07:02:33,516 - log\train.log - INFO - iteration:138 step:481/1687, NER loss: 1.204366
2018-08-21 07:02:38,707 - log\train.log - INFO - iteration:138 step:581/1687, NER loss: 0.552108
2018-08-21 07:02:45,587 - log\train.log - INFO - iteration:138 step:681/1687, NER loss: 1.115164
2018-08-21 07:02:51,479 - log\train.log - INFO - iteration:138 step:781/1687, NER loss: 0.765270
